Start date,Total bicicle usage(seconds),Number of bikes,Proportion members,Usage per bike(seconds)
23-11-2014,5268159.0,5560,0.8008992805755396,948.0
23-11-2015,4704721.0,6601,0.9525829419784881,713.0
23-11-2016,6646025.0,6903,0.8302187454729828,963.0
23-11-2017,4528081.0,3107,0.5925329900225298,1457.0
23-11-2018,3110480.0,2751,0.816793893129771,1131.0
23-11-2019,4127154.0,4730,0.8928118393234672,873.0
23-12-2010,532853.0,738,0.9173441734417345,722.0
23-12-2011,1649684.0,2182,0.9252978918423465,756.0
23-12-2012,1970174.0,1767,0.769100169779287,1115.0
23-12-2013,1231991.0,2002,0.9205794205794205,615.0
23-12-2014,2493718.0,3720,0.9397849462365592,670.0
23-12-2015,1735471.0,2263,0.9553689792311092,767.0
23-12-2016,3401090.0,4209,0.8757424566405322,808.0
23-12-2017,2410814.0,2464,0.7731331168831169,978.0
23-12-2018,4343848.0,3270,0.7850152905198777,1328.0
23-12-2019,3738702.0,4526,0.930181175430844,826.0
24-01-2011,913988.0,1405,0.9387900355871887,651.0
24-01-2012,3457382.0,4295,0.8977881257275903,805.0
24-01-2013,1480109.0,2425,0.9917525773195877,610.0
24-01-2014,1516866.0,2623,0.9847502859321388,578.0
24-01-2015,2445239.0,3472,0.9334677419354839,704.0
24-01-2017,5412397.0,7389,0.9437000947354175,732.0
24-01-2018,5322007.0,7728,0.9510869565217391,689.0
24-01-2019,2615942.0,3876,0.9788441692466461,675.0
24-01-2020,6238183.0,7913,0.9548843674965247,788.0
24-02-2011,1216642.0,1786,0.9440089585666294,681.0
24-02-2012,2514087.0,3459,0.9288811795316565,727.0
24-02-2013,4329030.0,4325,0.804393063583815,1001.0
24-02-2014,3889274.0,5396,0.9453298739807264,721.0
24-02-2015,2260699.0,3871,0.9847584603461638,584.0
24-02-2016,2224796.0,3279,0.9795669411405916,678.0
24-02-2017,16044477.0,12959,0.7403349023844432,1238.0
24-02-2018,5447988.0,5407,0.7747364527464398,1008.0
24-02-2019,5862117.0,5198,0.8443632166217776,1128.0
24-02-2020,6920689.0,7755,0.9466150870406189,892.0
24-03-2011,1400225.0,1844,0.9099783080260304,759.0
24-03-2012,3735881.0,3337,0.6904405154330236,1120.0
24-03-2013,4252472.0,3857,0.7124708322530464,1103.0
24-03-2014,3824245.0,5341,0.9028271859202397,716.0
24-03-2015,6048943.0,7729,0.8763100012938284,783.0
24-03-2016,18078795.0,13363,0.7650976577115917,1353.0
24-03-2017,9553553.0,9086,0.797160466651992,1051.0
24-03-2018,13588546.0,10146,0.6497141730731323,1339.0
24-03-2019,17502046.0,10883,0.7220435541670496,1608.0
24-03-2020,3502706.0,2679,0.9025755879059351,1307.0
24-04-2011,8301194.0,4116,0.5850340136054422,2017.0
24-04-2012,4906852.0,5564,0.9074406901509705,882.0
24-04-2013,8009202.0,8460,0.8456264775413712,947.0
24-04-2014,9954394.0,9804,0.835985312117503,1015.0
24-04-2015,11000680.0,10376,0.7880686198920586,1060.0
24-04-2016,20100631.0,11948,0.5969199866086374,1682.0
24-04-2017,4244670.0,5684,0.8977832512315271,747.0
24-04-2018,5685209.0,7077,0.8831425745372333,803.0
24-04-2019,13765439.0,13234,0.8833308145685356,1040.0
24-05-2011,4615700.0,4422,0.8509724106739032,1044.0
24-05-2012,6728476.0,6705,0.84220730797912,1004.0
24-05-2013,5528684.0,6627,0.8484985664704995,834.0
24-05-2014,17524431.0,10525,0.5114489311163896,1665.0
24-05-2015,26741984.0,13579,0.426540982399293,1969.0
24-05-2016,15677624.0,13235,0.8188893086513034,1185.0
24-05-2017,11769614.0,11942,0.8089934684307486,986.0
24-05-2018,17138935.0,14468,0.7682471661598009,1185.0
24-05-2019,13800816.0,12562,0.8497850660722814,1099.0
24-06-2011,6099473.0,4930,0.803448275862069,1237.0
24-06-2012,9462641.0,6823,0.6259709805071083,1387.0
24-06-2013,8154456.0,8042,0.81720964934096,1014.0
24-06-2014,10956447.0,11169,0.8246933476586982,981.0
24-06-2015,13426618.0,12590,0.8243050039714058,1066.0
24-06-2016,15746979.0,12405,0.7890366787585651,1269.0
24-06-2017,23897477.0,14321,0.5171426576356399,1669.0
24-06-2018,19551266.0,12565,0.6163151611619578,1556.0
24-06-2019,11284169.0,10930,0.8724611161939616,1032.0
24-07-2011,4891379.0,3562,0.7055025266704099,1373.0
24-07-2012,7174375.0,7528,0.8485653560042508,953.0
24-07-2013,9874194.0,9761,0.8250179284909334,1012.0
24-07-2014,10428037.0,10690,0.7756782039289055,975.0
24-07-2015,15671707.0,13339,0.7541045055851263,1175.0
24-07-2016,15602283.0,9615,0.585439417576703,1623.0
24-07-2017,14492207.0,12519,0.7371195782410735,1158.0
24-07-2018,7789688.0,7580,0.8395778364116095,1028.0
24-07-2019,12937149.0,12374,0.88580895425893,1046.0
24-08-2011,5792172.0,5064,0.8141785150078988,1144.0
24-08-2012,7099887.0,7513,0.8237721283109277,945.0
24-08-2013,14785242.0,10844,0.651235706381409,1363.0
24-08-2014,15247622.0,10792,0.6440882134914752,1413.0
24-08-2015,10069362.0,10283,0.809102402022756,979.0
24-08-2016,13437087.0,12753,0.8153375676311456,1054.0
24-08-2017,15151164.0,14134,0.7706240271685297,1072.0
24-08-2018,17698388.0,14903,0.7942696101456083,1188.0
24-08-2019,17734072.0,12516,0.7988974113135187,1417.0
24-09-2010,704149.0,362,0.569060773480663,1945.0
24-09-2011,7835510.0,5353,0.668036614982253,1464.0
24-09-2012,6911388.0,7340,0.8636239782016348,942.0
24-09-2013,8082024.0,9489,0.8794393508272736,852.0
24-09-2014,8052954.0,9309,0.8805457084541841,865.0
24-09-2015,12756754.0,12514,0.814607639443823,1019.0
24-09-2016,19289187.0,13106,0.6038455669159164,1472.0
24-09-2017,17419326.0,11973,0.5938361312954147,1455.0
24-09-2018,5262823.0,6331,0.9226030642868425,831.0
24-09-2019,12187246.0,13115,0.9132291269538696,929.0
24-10-2010,3394842.0,1544,0.5349740932642487,2199.0
24-10-2011,4093272.0,4142,0.8314823756639305,988.0
24-10-2012,6500321.0,7630,0.8958060288335518,852.0
24-10-2013,5675457.0,7823,0.9244535344496996,725.0
24-10-2014,9561716.0,10453,0.8358366019324596,915.0
24-10-2015,13503453.0,9730,0.647070914696814,1388.0
24-10-2016,10371603.0,10800,0.8403703703703703,960.0
24-10-2017,12523269.0,13149,0.8366415697011179,952.0
24-10-2018,9261228.0,11001,0.9103717843832378,842.0
24-10-2019,11411342.0,12217,0.9198657608250798,934.0
24-11-2010,1408681.0,1479,0.8938471940500338,952.0
24-11-2011,2713012.0,1477,0.6215301286391334,1837.0
24-11-2012,2129291.0,2259,0.7644975652943781,943.0
24-11-2013,2140204.0,3193,0.8841215158158472,670.0
24-11-2014,8075575.0,9142,0.8829577772916211,883.0
24-11-2015,6042981.0,7500,0.9325333333333333,806.0
24-11-2016,5599166.0,3328,0.5294471153846154,1682.0
24-11-2017,8719388.0,5383,0.579230912130782,1620.0
24-11-2018,1181432.0,1499,0.8979319546364243,788.0
24-11-2019,4699897.0,4791,0.9067000626174077,981.0
24-12-2010,369995.0,343,0.7900874635568513,1079.0
24-12-2011,880289.0,994,0.8450704225352113,886.0
24-12-2012,704469.0,909,0.8085808580858086,775.0
24-12-2013,1841902.0,2345,0.8823027718550107,785.0
24-12-2014,953361.0,1212,0.9529702970297029,787.0
24-12-2015,2911864.0,2796,0.8336909871244635,1041.0
24-12-2016,1456538.0,1372,0.7951895043731778,1062.0
24-12-2017,2243445.0,2041,0.7702106810387065,1099.0
24-12-2018,2959812.0,2492,0.8254414125200642,1188.0
24-12-2019,3026980.0,2937,0.8890023833844058,1031.0
25-01-2011,1443551.0,1971,0.9056316590563166,732.0
25-01-2012,3375910.0,4234,0.8897024090694379,797.0
25-01-2013,1361660.0,2354,0.9813084112149533,578.0
25-01-2014,1328910.0,2259,0.9588313413014609,588.0
25-01-2015,4183383.0,5159,0.8726497383213802,811.0
25-01-2017,7577568.0,9023,0.9121134877535187,840.0
25-01-2018,4887665.0,7096,0.9484216459977453,689.0
25-01-2019,4965414.0,6263,0.9530576401085742,793.0
25-01-2020,4413320.0,5048,0.9189778129952456,874.0
25-02-2011,1083497.0,1443,0.9168399168399168,751.0
25-02-2012,2130339.0,2689,0.8821123094087021,792.0
25-02-2013,3517483.0,4948,0.933104284559418,711.0
25-02-2014,2800794.0,4561,0.9655777241832931,614.0
25-02-2015,3138454.0,4950,0.9761616161616161,634.0
25-02-2016,4318004.0,6330,0.973301737756714,682.0
25-02-2017,11207101.0,8174,0.638365549302667,1371.0
25-02-2018,4263416.0,4554,0.8025911286780852,936.0
25-02-2019,4490787.0,5922,0.9596420128335021,758.0
25-02-2020,4451311.0,5764,0.9609646079111728,772.0
25-03-2011,2184076.0,2186,0.8627630375114365,999.0
25-03-2012,6420394.0,4937,0.6896900951995139,1300.0
25-03-2013,1218983.0,1912,0.9560669456066946,638.0
25-03-2014,1861421.0,3092,0.9660413971539457,602.0
25-03-2015,5676178.0,7423,0.9106830122591943,765.0
25-03-2016,16468499.0,12212,0.7319030461840812,1349.0
25-03-2017,33518671.0,16191,0.4426533259218084,2070.0
25-03-2018,8515725.0,6847,0.665400905506061,1244.0
25-03-2019,8935476.0,8923,0.9017146699540514,1001.0
25-03-2020,846888.0,940,0.9542553191489361,901.0
25-04-2011,5418101.0,4021,0.8080079582193485,1347.0
25-04-2012,5516157.0,6137,0.8932703275215903,899.0
25-04-2013,8211675.0,8262,0.8366013071895425,994.0
25-04-2014,7376652.0,7574,0.795616583047267,974.0
25-04-2015,10107959.0,7192,0.6268075639599555,1405.0
25-04-2016,13093719.0,11694,0.8036599965794424,1120.0
25-04-2017,6089349.0,7966,0.9079839317097665,764.0
25-04-2018,8398282.0,9174,0.8646173969914978,915.0
25-04-2019,13188871.0,12339,0.8613339816840911,1069.0
25-05-2011,5170637.0,4917,0.8497051047386618,1052.0
25-05-2012,7136473.0,6668,0.7874925014997001,1070.0
25-05-2013,13267116.0,7944,0.5441842900302115,1670.0
25-05-2014,22243778.0,12085,0.4421183285064129,1841.0
25-05-2015,20608002.0,12009,0.5111999333832958,1716.0
25-05-2016,14140358.0,12786,0.8263725950258095,1106.0
25-05-2017,5934656.0,6714,0.8261840929401251,884.0
25-05-2018,20393212.0,14825,0.7020573355817875,1376.0
25-05-2019,20143986.0,11871,0.6954763709881223,1697.0
25-06-2011,8435054.0,5114,0.6517403206883066,1649.0
25-06-2012,6727025.0,6706,0.8303012227855652,1003.0
25-06-2013,9165955.0,8970,0.8261984392419175,1022.0
25-06-2014,9422333.0,10196,0.8326794821498626,924.0
25-06-2015,10901646.0,11131,0.811427544694996,979.0
25-06-2016,24221606.0,13600,0.5692647058823529,1781.0
25-06-2017,22233610.0,13621,0.5299904559136627,1632.0
25-06-2018,16478656.0,14147,0.7781861878843571,1165.0
25-06-2019,12635097.0,12334,0.8905464569482731,1024.0
25-07-2011,3819076.0,3790,0.8506596306068601,1008.0
25-07-2012,7992443.0,8091,0.8290693362995921,988.0
25-07-2013,10613110.0,10105,0.8111825828797625,1050.0
25-07-2014,13703387.0,12311,0.7060352530257493,1113.0
25-07-2015,20231904.0,12902,0.5499147419004805,1568.0
25-07-2016,13181553.0,10275,0.7856934306569343,1283.0
25-07-2017,17063199.0,14974,0.746894617336717,1140.0
25-07-2018,10718106.0,9661,0.8381119966877135,1109.0
25-07-2019,14152550.0,13381,0.8800538076376953,1058.0
25-08-2011,3091332.0,3490,0.8753581661891118,886.0
25-08-2012,7435283.0,5972,0.6937374413931681,1245.0
25-08-2013,12241489.0,9481,0.6490876489821749,1291.0
25-08-2014,11266954.0,10744,0.8003536857781087,1049.0
25-08-2015,11937288.0,12672,0.8248106060606061,942.0
25-08-2016,12682770.0,12524,0.8062120728201853,1013.0
25-08-2017,16502287.0,14882,0.7340411235049052,1109.0
25-08-2018,23189141.0,14660,0.6609140518417462,1582.0
25-08-2019,15660208.0,11544,0.7978170478170478,1357.0
25-09-2010,1403640.0,539,0.5046382189239332,2604.0
25-09-2011,6671755.0,4960,0.6887096774193548,1345.0
25-09-2012,6767429.0,7467,0.8868354091335209,906.0
25-09-2013,8284683.0,9524,0.877257454850903,870.0
25-09-2014,4989164.0,6645,0.9220466516177577,751.0
25-09-2015,11289278.0,11403,0.8409190563886696,990.0
25-09-2016,18308779.0,11949,0.6088375596284208,1532.0
25-09-2017,12671742.0,12653,0.8110329566110803,1001.0
25-09-2018,8964228.0,10275,0.9101703163017032,872.0
25-09-2019,11603820.0,12964,0.9180808392471459,895.0
25-10-2010,1439612.0,1327,0.8289374529012811,1085.0
25-10-2011,4281629.0,4630,0.8501079913606912,925.0
25-10-2012,6681874.0,7297,0.880224749897218,916.0
25-10-2013,6498111.0,7866,0.8839308415967455,826.0
25-10-2014,15227396.0,11182,0.657664103022715,1362.0
25-10-2015,11697650.0,8587,0.6909281471992547,1362.0
25-10-2016,9892558.0,11181,0.864144530900635,885.0
25-10-2017,11325437.0,12821,0.8606972935028468,883.0
25-10-2018,9094003.0,10340,0.8990328820116054,879.0
25-10-2019,11987065.0,12581,0.892536364358954,953.0
25-11-2010,934185.0,553,0.6455696202531646,1689.0
25-11-2011,4717179.0,2772,0.604978354978355,1702.0
25-11-2012,1959700.0,2402,0.8713572023313905,816.0
25-11-2013,3618654.0,5260,0.94106463878327,688.0
25-11-2014,6426901.0,8127,0.890734588409007,791.0
25-11-2015,5936866.0,6864,0.8986013986013986,865.0
25-11-2016,9467120.0,5831,0.5112330646544332,1624.0
25-11-2017,11551485.0,7177,0.5548279225303051,1610.0
25-11-2018,8074454.0,6287,0.786861778272626,1284.0
25-11-2019,6623232.0,8371,0.9471986620475451,791.0
25-12-2010,325758.0,188,0.4574468085106383,1733.0
25-12-2011,1426314.0,742,0.5916442048517521,1922.0
25-12-2012,1585025.0,1004,0.5617529880478087,1579.0
25-12-2013,1488155.0,1001,0.6463536463536463,1487.0
25-12-2014,2423985.0,1635,0.5235474006116208,1483.0
25-12-2015,2709526.0,1502,0.5139813581890812,1804.0
25-12-2016,4398432.0,2155,0.4245939675174014,2041.0
25-12-2017,1318195.0,1041,0.6849183477425552,1266.0
25-12-2018,3155158.0,1744,0.6857798165137615,1809.0
25-12-2019,3079374.0,2005,0.7256857855361596,1536.0
26-01-2011,334035.0,500,0.932,668.0
26-01-2012,3058121.0,4027,0.9396573131363297,759.0
26-01-2013,1935927.0,2739,0.9346476816356335,707.0
26-01-2014,1481978.0,2554,0.9490994518402506,580.0
26-01-2015,1602289.0,2429,0.986002470152326,660.0
26-01-2017,5911135.0,8048,0.9424701789264414,734.0
26-01-2018,5739166.0,7294,0.9128050452426653,787.0
26-01-2019,4252812.0,4494,0.8756119270137962,946.0
26-01-2020,4654829.0,5241,0.9051707689372257,888.0
26-02-2011,2086979.0,1943,0.7817807514153371,1074.0
26-02-2012,3345261.0,3360,0.8467261904761905,996.0
26-02-2013,1674952.0,2742,0.9456601021152443,611.0
26-02-2014,2446993.0,3921,0.9739862280030605,624.0
26-02-2015,2289340.0,3475,0.9703597122302158,659.0
26-02-2016,3661176.0,5345,0.9726847521047708,685.0
26-02-2017,7645712.0,6339,0.6974286165010254,1206.0
26-02-2018,6791779.0,8465,0.9181334908446545,802.0
26-02-2019,6340211.0,7560,0.9482804232804233,839.0
26-02-2020,5458718.0,7379,0.9651714324434205,740.0
26-03-2011,4584978.0,2458,0.6008950366151342,1865.0
26-03-2012,5454004.0,5512,0.8550435413642961,989.0
26-03-2013,4729481.0,5583,0.8841124843274225,847.0
26-03-2014,3065191.0,4933,0.9497263328603284,621.0
26-03-2015,7937366.0,8536,0.8645735707591378,930.0
26-03-2016,27316050.0,14116,0.5021960895437801,1935.0
26-03-2017,9063859.0,6621,0.6295121582842471,1369.0
26-03-2018,10716456.0,9475,0.7767810026385225,1131.0
26-03-2019,8938293.0,9269,0.9099147696623152,964.0
26-03-2020,3888471.0,2815,0.8880994671403197,1381.0
26-04-2011,5255506.0,4331,0.8441468483029323,1213.0
26-04-2012,4211961.0,4989,0.9047905391862097,844.0
26-04-2013,9547268.0,8996,0.7950200088928413,1061.0
26-04-2014,18899539.0,11510,0.5691572545612511,1642.0
26-04-2015,14666140.0,10337,0.6116861758730773,1419.0
26-04-2016,11873948.0,11718,0.85031575354156,1013.0
26-04-2017,11971735.0,11969,0.8428440137020636,1000.0
26-04-2018,15271552.0,13941,0.7744781579513664,1095.0
26-04-2019,8773770.0,8808,0.8944141689373297,996.0
26-05-2011,4997394.0,4631,0.836536385229972,1079.0
26-05-2012,10593382.0,6471,0.558955339205687,1637.0
26-05-2013,19504136.0,9888,0.42839805825242716,1973.0
26-05-2014,16982834.0,10689,0.5294227710730658,1589.0
26-05-2015,11728101.0,11354,0.800686982561212,1033.0
26-05-2016,13685628.0,12188,0.8456678700361011,1123.0
26-05-2017,16676580.0,13591,0.6892060922669414,1227.0
26-05-2018,22509424.0,12614,0.5252100840336135,1784.0
26-05-2019,19531394.0,11264,0.6795987215909091,1734.0
26-06-2011,8995800.0,5241,0.6340393054760541,1716.0
26-06-2012,7127298.0,7362,0.8537082314588427,968.0
26-06-2013,7887144.0,8392,0.8436606291706387,940.0
26-06-2014,10348106.0,10965,0.8415868673050616,944.0
26-06-2015,15353818.0,13042,0.7728109185707713,1177.0
26-06-2016,22226786.0,12356,0.5731628358692133,1799.0
26-06-2017,16822468.0,14392,0.7330461367426347,1169.0
26-06-2018,17484308.0,14774,0.7952484093678083,1183.0
26-06-2019,13010560.0,12581,0.8924568794213497,1034.0
26-07-2011,4794109.0,4510,0.8339246119733925,1063.0
26-07-2012,6259173.0,6807,0.8478037314529161,920.0
26-07-2013,11677284.0,10262,0.7814266224907426,1138.0
26-07-2014,17831150.0,11983,0.5360927981306851,1488.0
26-07-2015,17645110.0,11314,0.5861764185964292,1560.0
26-07-2016,12928935.0,11150,0.8110313901345292,1160.0
26-07-2017,18235778.0,15549,0.7457071194289022,1173.0
26-07-2018,17544017.0,14840,0.7877358490566038,1182.0
26-07-2019,15256773.0,13540,0.8533234859675037,1127.0
26-08-2011,4876909.0,4607,0.8332971565009768,1059.0
26-08-2012,5930210.0,5179,0.7136512840316663,1145.0
26-08-2013,8736960.0,9269,0.8179954687668572,943.0
26-08-2014,10333791.0,10874,0.8233400772484826,950.0
26-08-2015,12283079.0,12330,0.843227899432279,996.0
26-08-2016,11921098.0,11296,0.7886862606232294,1055.0
26-08-2017,22124130.0,14679,0.5538524422644594,1507.0
26-08-2018,19257767.0,12420,0.656682769726248,1551.0
26-08-2019,10928801.0,11685,0.8988446726572529,935.0
26-09-2010,1077956.0,537,0.5716945996275605,2007.0
26-09-2011,4750860.0,4587,0.8515369522563767,1036.0
26-09-2012,6506726.0,7661,0.8972718966192403,849.0
26-09-2013,9205974.0,9788,0.8678994687372292,941.0
26-09-2014,12763235.0,12131,0.8144423378122166,1052.0
26-09-2015,14815272.0,11038,0.6820982061967747,1342.0
26-09-2016,10558021.0,11452,0.8389800908138316,922.0
26-09-2017,12347104.0,13457,0.8483317232667014,918.0
26-09-2018,10347964.0,11200,0.8933928571428571,924.0
26-09-2019,11606621.0,12968,0.9095465761875385,895.0
26-10-2010,1654080.0,1554,0.8281853281853282,1064.0
26-10-2011,3122242.0,3856,0.8952282157676349,810.0
26-10-2012,7149403.0,7366,0.8396687483030139,971.0
26-10-2013,8772162.0,7906,0.722362762458892,1110.0
26-10-2014,14195266.0,10253,0.6774602555349654,1384.0
26-10-2015,9381542.0,9973,0.8562117717838164,941.0
26-10-2016,9229938.0,10697,0.8751986538281761,863.0
26-10-2017,9855627.0,11768,0.8659075458871516,837.0
26-10-2018,6271853.0,7480,0.901336898395722,838.0
26-10-2019,12786193.0,11067,0.8313906207644348,1155.0
26-11-2010,914756.0,778,0.7467866323907455,1176.0
26-11-2011,4913004.0,3025,0.5871074380165289,1624.0
26-11-2012,3848188.0,5040,0.9331349206349207,764.0
26-11-2013,1163641.0,1873,0.9727709556860651,621.0
26-11-2014,832115.0,1424,0.9627808988764045,584.0
26-11-2015,5150649.0,3394,0.5975250441956393,1518.0
26-11-2016,6665970.0,4991,0.5804448006411541,1336.0
26-11-2017,5694157.0,5243,0.7440396719435438,1086.0
26-11-2018,4252430.0,5809,0.9550697194009296,732.0
26-11-2019,7868721.0,9104,0.9133347978910369,864.0
26-12-2010,53560.0,84,0.8214285714285714,638.0
26-12-2011,1762122.0,1293,0.6682134570765661,1363.0
26-12-2012,242802.0,435,0.9793103448275862,558.0
26-12-2013,2236825.0,2446,0.8262469337694195,914.0
26-12-2014,3941645.0,2911,0.5980762624527654,1354.0
26-12-2015,3885187.0,2702,0.6191709844559585,1438.0
26-12-2016,3375818.0,2361,0.6535366370182126,1430.0
26-12-2017,2522229.0,2789,0.855145213338114,904.0
26-12-2018,4171612.0,3752,0.8019722814498934,1112.0
26-12-2019,4228024.0,3773,0.8155314073681421,1121.0
27-01-2011,299187.0,424,0.964622641509434,706.0
27-01-2012,2483603.0,3418,0.9212990052662375,727.0
27-01-2013,2177769.0,2989,0.912010705921713,729.0
27-01-2014,2719982.0,4484,0.9846119536128457,607.0
27-01-2015,2566307.0,4067,0.9822965330710598,631.0
27-01-2016,383903.0,528,0.9943181818181818,727.0
27-01-2017,5247866.0,6887,0.9239146217511253,762.0
27-01-2018,11610184.0,8707,0.67118410474331,1333.0
27-01-2019,4314014.0,4500,0.8775555555555555,959.0
27-01-2020,5178478.0,7193,0.9755317669956902,720.0
27-02-2011,3579150.0,2371,0.7072964993673555,1510.0
27-02-2012,3347649.0,4286,0.9409706019598694,781.0
27-02-2013,3952594.0,5388,0.9326280623608018,734.0
27-02-2014,3097600.0,4882,0.9674313805817288,634.0
27-02-2015,3101256.0,4640,0.9599137931034483,668.0
27-02-2016,5421616.0,5432,0.819219440353461,998.0
27-02-2017,6681080.0,8264,0.8866166505324298,808.0
27-02-2018,8243660.0,9686,0.9009911212058641,851.0
27-02-2019,4922466.0,6831,0.9604743083003953,721.0
27-02-2020,4378684.0,6415,0.9770849571317225,683.0
27-03-2011,2027456.0,1665,0.7177177177177178,1218.0
27-03-2012,4402591.0,5047,0.8947889835545869,872.0
27-03-2013,4864464.0,5800,0.8886206896551724,839.0
27-03-2014,5059051.0,6449,0.9037060009303768,784.0
27-03-2015,4949286.0,6002,0.8610463178940353,825.0
27-03-2016,14190743.0,8564,0.562704343764596,1657.0
27-03-2017,14115042.0,11367,0.7532330430192663,1242.0
27-03-2018,6858718.0,7976,0.855692076228686,860.0
27-03-2019,9363631.0,9802,0.9050193837992246,955.0
27-03-2020,5006927.0,3192,0.8740601503759399,1569.0
27-04-2011,4245806.0,3809,0.8569178262011027,1115.0
27-04-2012,6295290.0,6181,0.8361106617052257,1018.0
27-04-2013,18696851.0,10820,0.5427911275415896,1728.0
27-04-2014,17766318.0,11041,0.5927905081061499,1609.0
27-04-2015,7958747.0,8869,0.862329462171609,897.0
27-04-2016,7075345.0,8360,0.8894736842105263,846.0
27-04-2017,14910250.0,13787,0.7831290345978096,1081.0
27-04-2018,11138345.0,10326,0.7546000387371683,1079.0
27-04-2019,18153556.0,12052,0.7353966146697644,1506.0
27-05-2011,5204955.0,4622,0.8119861531804413,1126.0
27-05-2012,12209144.0,6535,0.49747513389441467,1868.0
27-05-2013,15119629.0,8966,0.5034575061342851,1686.0
27-05-2014,8153587.0,8221,0.8014840043790293,992.0
27-05-2015,10773848.0,11475,0.8539433551198257,939.0
27-05-2016,15637575.0,12139,0.7720570063431914,1288.0
27-05-2017,20714844.0,11475,0.43084967320261436,1805.0
27-05-2018,25265448.0,12974,0.4892091876059812,1947.0
27-05-2019,18921888.0,11259,0.7133848476774136,1681.0
27-06-2011,5609437.0,4655,0.8167561761546724,1205.0
27-06-2012,7245038.0,7253,0.8515097201158142,999.0
27-06-2013,7773521.0,8619,0.8489383919248172,902.0
27-06-2014,10699395.0,10639,0.7862581069649404,1006.0
27-06-2015,3224721.0,3305,0.7933434190620272,976.0
27-06-2016,14652813.0,11922,0.8043952356987083,1229.0
27-06-2017,16677130.0,15015,0.7647685647685648,1111.0
27-06-2018,13684142.0,12917,0.8157466904079894,1059.0
27-06-2019,10929766.0,11278,0.8963468700124135,969.0
27-07-2011,5019909.0,4602,0.8363754889178618,1091.0
27-07-2012,6312770.0,6840,0.8159356725146198,923.0
27-07-2013,12020075.0,8383,0.6214958845282118,1434.0
27-07-2014,12979598.0,10005,0.584407796101949,1297.0
27-07-2015,11892397.0,10919,0.7726898067588607,1089.0
27-07-2016,12369580.0,11568,0.8217496542185339,1069.0
27-07-2017,17168328.0,14652,0.7315042315042315,1172.0
27-07-2018,16985983.0,13532,0.7669228495418268,1255.0
27-07-2019,19439593.0,13079,0.7595381909931952,1486.0
27-08-2011,1166424.0,1105,0.7963800904977375,1056.0
27-08-2012,5829130.0,6815,0.8548789435069699,855.0
27-08-2013,8773363.0,9506,0.8382074479276247,923.0
27-08-2014,10047322.0,11138,0.8134314957802119,902.0
27-08-2015,11681741.0,12406,0.8370143478961792,942.0
27-08-2016,17587559.0,11197,0.602840046441011,1571.0
27-08-2017,19441053.0,13356,0.5698562443845463,1456.0
27-08-2018,12174900.0,11904,0.8482862903225806,1023.0
27-08-2019,11250781.0,12230,0.9153720359771055,920.0
27-09-2010,462573.0,286,0.7762237762237763,1617.0
27-09-2011,3624866.0,4069,0.8830179405259277,891.0
27-09-2012,6484484.0,7311,0.8972780741348653,887.0
27-09-2013,9046853.0,9858,0.8342462974234125,918.0
27-09-2014,18007217.0,12626,0.6497703152225567,1426.0
27-09-2015,12560564.0,9979,0.7101914019440826,1259.0
27-09-2016,12012978.0,12357,0.8476167354535891,972.0
27-09-2017,12024997.0,13281,0.8446653113470372,905.0
27-09-2018,5846153.0,6755,0.9142857142857143,865.0
27-09-2019,13058160.0,13129,0.8972503617945007,995.0
27-10-2010,909526.0,1017,0.8603736479842674,894.0
27-10-2011,1932476.0,2629,0.9087105363255991,735.0
27-10-2012,10815365.0,7769,0.6600592096794954,1392.0
27-10-2013,10009848.0,7917,0.6993810786914235,1264.0
27-10-2014,9642271.0,10538,0.8503511102676029,915.0
27-10-2015,8074593.0,9797,0.9041543329590691,824.0
27-10-2016,7453480.0,9280,0.9073275862068966,803.0
27-10-2017,13526594.0,13149,0.7823408624229979,1029.0
27-10-2018,5040235.0,4724,0.836155800169348,1067.0
27-10-2019,8735616.0,7563,0.8406716911278593,1155.0
27-11-2010,1563356.0,938,0.6140724946695096,1667.0
27-11-2011,4133900.0,3029,0.7332452954770551,1365.0
27-11-2012,2561588.0,3930,0.9687022900763359,652.0
27-11-2013,1357201.0,2240,0.9803571428571428,606.0
27-11-2014,1838018.0,1843,0.7661421595225176,997.0
27-11-2015,10598540.0,6240,0.5421474358974359,1698.0
27-11-2016,5186976.0,4867,0.7501540990343127,1066.0
27-11-2017,7353563.0,9000,0.906,817.0
27-11-2018,4884059.0,6611,0.963545605808501,739.0
27-11-2019,5191685.0,6250,0.92608,831.0
27-12-2010,264953.0,298,0.912751677852349,889.0
27-12-2011,957631.0,1152,0.9105902777777778,831.0
27-12-2012,1418093.0,2096,0.8821564885496184,677.0
27-12-2013,3234078.0,3584,0.7767857142857143,902.0
27-12-2014,6865644.0,4181,0.4855297775651758,1642.0
27-12-2015,8065847.0,4623,0.5135193597231235,1745.0
27-12-2016,7337631.0,5803,0.7165259348612787,1264.0
27-12-2017,2921987.0,3321,0.8834688346883469,880.0
27-12-2018,6731019.0,5430,0.7882136279926335,1240.0
27-12-2019,5661495.0,4916,0.8089910496338486,1152.0
28-01-2011,932325.0,1151,0.9669852302345786,810.0
28-01-2012,4229393.0,3989,0.8054650288292805,1060.0
28-01-2013,1664526.0,2712,0.9760324483775811,614.0
